              0.9552320883107306,0.0,              0,25,              0,0,              0.0001,0.001,0.9500000000000002,              25
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9556024899148429,0.0,              0,25,              0,0,              0.0001,0.1,0.9500000000000002,              25
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9562564787334689,0.0,              0,25,              0,0,              0.001,0.001,0.9500000000000002,              25
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9616624039539763,0.0,              0,25,              0,0,              0.01,0.001,0.9500000000000002,              25
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9898951018901253,0.0,              0,26,              0,0,              1e-05,0.001,0.9500000000000002,              26
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9899413056269848,0.0,              0,26,              0,0,              1e-05,0.001,0.9500000000000002,              26
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9901186135108295,0.0,              0,26,              0,0,              0.0001,0.001,0.9500000000000002,              26
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9905811004617469,0.0,              0,26,              0,0,              0.0001,0.001,0.9500000000000002,              26
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9919136798215935,0.0,              0,26,              0,0,              0.001,0.001,0.9500000000000002,              26
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9965776045394392,0.0,              0,26,              0,0,              0.001,0.001,0.9500000000000002,              26
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.997118293611952,0.0,              0,26,              0,0,              0.01,0.001,0.9500000000000002,              26
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0,0,              30,30,              0.1,0.001,              0.1,0.001,0.9500000000000002,              30
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9704411502665503,0,              0,0,              0,0,              0.001,0.001,0.9500000000000002,              0
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9704552120195847,0,              0,0,              0,0,              0.001,0.001,0.9500000000000002,              0
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9705302945051196,0,              0,0,              0,0,              0.001,0.001,0.9500000000000002,              0
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9705383382222271,0,              0,0,              0,0,              0.001,0.001,0.9500000000000002,              0
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9705906695130954,0,              0,0,              0,0,              0.001,0.01,0.9500000000000002,              0
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9707695110904732,0,              0,0,              0,0,              0.001,0.1,0.9500000000000002,              0
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9713536056602147,0,              0,0,              0,0,              0.01,0.001,0.9500000000000002,              0
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9731372548825644,0,              0,0,              0,0,              0.01,0.001,0.9500000000000002,              0
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9737621673579764,0,              0,0,              0,0,              0.1,0.001,0.9500000000000002,              0
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.977087564898661,0,              0,0,              0,0,              0.1,0.001,0.9500000000000002,              0
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9771529520339371,0,              0,0,              0,0,              0.1,0.01,0.9500000000000002,              0
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9771624982416621,0,              0,0,              0,0,              0.1,0.1,0.9500000000000002,              0
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.977451791138349,0,              0,0,              0,0,              1.0,0.001,0.9500000000000002,              0
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9776722209110565,0,              0,0,              0,0,              1.0,0.1,0.9500000000000002,              0
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9777936649614744,0.0,              0,0,              0,0,              1000.0,0.1,0.9500000000000002,              0
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9781013771792918,0.0,              0,1,              0,0,              1e-05,0.001,0.9500000000000002,              1
              ==============================================================

max_rpd,max_r2,R2_rdn,RPD_rdn,C_R2,epsilon_R2,C_RPD,epsilon_RPD,PCA Variancia,random_numbers
              0.9781031032712343,0.0,              0,1,              0,0,              1e-05,0.001,0.9500000000000002,              1
              ==============================================================

