time	V(V_Tout,Vcm)	V(V_tin,Vcm)
1.062376148849957e-03	1.224525e+00	4.245201e-01
1.062549328315673e-03	1.226659e+00	4.162347e-01
1.062682648691044e-03	1.228494e+00	4.101633e-01
1.062816342528994e-03	1.230247e+00	4.053844e-01
1.062950321876114e-03	1.231967e+00	4.027332e-01
1.063082354655978e-03	1.233418e+00	4.011052e-01
1.063198219177814e-03	1.234443e+00	3.986107e-01
1.063321421389567e-03	1.235422e+00	3.942899e-01
1.063457526961717e-03	1.236435e+00	3.885170e-01
1.063646440381078e-03	1.237799e+00	3.808863e-01
1.063858608188348e-03	1.238997e+00	3.755018e-01
1.064087609437364e-03	1.239279e+00	3.762730e-01
1.064321575606890e-03	1.238025e+00	3.842134e-01
1.064489837660133e-03	1.236418e+00	3.932272e-01
1.064611328472758e-03	1.235385e+00	4.006097e-01
1.064731977705653e-03	1.234505e+00	4.072558e-01
1.064858834852315e-03	1.233724e+00	4.123574e-01
1.064987780747891e-03	1.233025e+00	4.150541e-01
1.065190437366617e-03	1.232802e+00	4.181018e-01
1.065338395856330e-03	1.233257e+00	4.214123e-01
1.065501054980458e-03	1.233746e+00	4.256006e-01
1.065701989138681e-03	1.234552e+00	4.302206e-01
1.065925017025903e-03	1.236051e+00	4.345561e-01
1.066199328150153e-03	1.239128e+00	4.424409e-01
1.066378921216687e-03	1.241585e+00	4.517919e-01
1.066573692333081e-03	1.244477e+00	4.648936e-01
1.066718807929006e-03	1.246801e+00	4.733684e-01
1.066925022797288e-03	1.250638e+00	4.791433e-01
1.067159086878521e-03	1.255969e+00	4.739782e-01
1.067389160645951e-03	1.263459e+00	4.587580e-01
1.067537177467834e-03	1.268945e+00	4.454615e-01
1.067670082396059e-03	1.273486e+00	4.332053e-01
1.067808663424311e-03	1.277925e+00	4.232114e-01
1.067954540041155e-03	1.282248e+00	4.178577e-01
1.068106598243232e-03	1.286258e+00	4.178905e-01
1.068278008905373e-03	1.289967e+00	4.216819e-01
1.068446463551432e-03	1.292921e+00	4.269748e-01
1.068628294521408e-03	1.295444e+00	4.329291e-01
1.068784400396489e-03	1.297134e+00	4.370451e-01
1.068928735645245e-03	1.298570e+00	4.393404e-01
1.069042167047093e-03	1.299681e+00	4.395394e-01
1.069239548901745e-03	1.301585e+00	4.351922e-01
1.069354008575828e-03	1.302693e+00	4.307345e-01
1.069466012237121e-03	1.303736e+00	4.257013e-01
1.069612674857813e-03	1.305119e+00	4.192175e-01
1.069778146568364e-03	1.306790e+00	4.137312e-01
1.069975500303366e-03	1.308654e+00	4.116772e-01
1.070171399672874e-03	1.309823e+00	4.156926e-01
1.070366514764615e-03	1.309691e+00	4.244947e-01
1.070502626680004e-03	1.309253e+00	4.325116e-01
1.070644912663649e-03	1.309020e+00	4.413103e-01
1.070784210269656e-03	1.308986e+00	4.486081e-01
1.070911851286435e-03	1.309093e+00	4.525666e-01
1.071064606901417e-03	1.309184e+00	4.520095e-01
1.071275563264920e-03	1.310367e+00	4.450572e-01
1.071426417246579e-03	1.312024e+00	4.373409e-01
1.071546740380762e-03	1.313299e+00	4.298966e-01
1.071667379118011e-03	1.314496e+00	4.227475e-01
1.071813983326566e-03	1.315962e+00	4.160315e-01
1.071946294450312e-03	1.317208e+00	4.127716e-01
1.072081299771796e-03	1.318159e+00	4.115205e-01
1.072222443337003e-03	1.318665e+00	4.100401e-01
1.072374512897890e-03	1.318767e+00	4.073334e-01
1.072529950942350e-03	1.318566e+00	4.040757e-01
1.072720401267898e-03	1.318047e+00	4.006314e-01
1.072941583077423e-03	1.317175e+00	3.987104e-01
1.073208587345790e-03	1.315366e+00	3.986934e-01
1.073403428985681e-03	1.313512e+00	3.994059e-01
1.073590048320212e-03	1.311536e+00	4.003256e-01
1.073801901520956e-03	1.309212e+00	4.013421e-01
1.074033851225798e-03	1.306808e+00	4.035343e-01
1.074140237744353e-03	1.305741e+00	4.067241e-01
1.074225124969645e-03	1.304854e+00	4.116095e-01
1.074308774027370e-03	1.303966e+00	4.180526e-01
1.074392937295231e-03	1.303148e+00	4.256752e-01
1.074527465387470e-03	1.301885e+00	4.385137e-01
1.074693914419185e-03	1.300347e+00	4.525686e-01
1.074895004875985e-03	1.299392e+00	4.639861e-01
1.075101759889447e-03	1.299794e+00	4.698065e-01
1.075273929393177e-03	1.301082e+00	4.734069e-01
1.075457855995192e-03	1.303119e+00	4.781642e-01
1.075653501481684e-03	1.305340e+00	4.825124e-01
1.075902642715317e-03	1.310025e+00	4.871071e-01
1.076201309233810e-03	1.317695e+00	4.922486e-01
1.076380183239487e-03	1.323174e+00	4.967713e-01
1.076630427023836e-03	1.331033e+00	5.040986e-01
1.076791011900937e-03	1.336263e+00	5.076667e-01
1.077014408288033e-03	1.344035e+00	5.089087e-01
1.077210892825026e-03	1.351153e+00	5.046965e-01
1.077418273354542e-03	1.359307e+00	4.956434e-01
1.077553738513131e-03	1.364734e+00	4.885290e-01
1.077713911566309e-03	1.370830e+00	4.806589e-01
1.077885209252025e-03	1.377101e+00	4.750981e-01
1.078079563597776e-03	1.383326e+00	4.698154e-01
1.078209941080293e-03	1.386789e+00	4.625172e-01
1.078364354648729e-03	1.390446e+00	4.482530e-01
1.078519479441198e-03	1.393655e+00	4.314188e-01
1.078716301276693e-03	1.397036e+00	4.119929e-01
1.078919662690496e-03	1.399575e+00	4.000893e-01
1.079199468796633e-03	1.405204e+00	3.980320e-01
1.079431688275611e-03	1.407289e+00	3.969405e-01
1.079694877061366e-03	1.398347e+00	3.860043e-01
1.079936614663266e-03	1.389615e+00	3.789707e-01
1.080063058338290e-03	1.388446e+00	3.826616e-01
1.080179767488086e-03	1.386120e+00	3.902835e-01
1.080283943542067e-03	1.383481e+00	4.009429e-01
1.080386374079246e-03	1.380552e+00	4.139450e-01
1.080493734387967e-03	1.377329e+00	4.288042e-01
1.080623963010146e-03	1.373310e+00	4.461177e-01
1.080786011768825e-03	1.368750e+00	4.637353e-01
1.080940621107521e-03	1.365160e+00	4.726898e-01
1.081136809948821e-03	1.362175e+00	4.726353e-01
1.081383783092343e-03	1.361901e+00	4.651333e-01
1.081567218683742e-03	1.361748e+00	4.560606e-01
1.081725458666118e-03	1.361877e+00	4.482723e-01
1.081861500891832e-03	1.362367e+00	4.436262e-01
1.081982284431506e-03	1.362862e+00	4.415157e-01
1.082102759204525e-03	1.363170e+00	4.400577e-01
1.082172874367546e-03	1.363304e+00	4.385975e-01
1.082261528336387e-03	1.363523e+00	4.357695e-01
1.082352240515142e-03	1.363725e+00	4.321755e-01
1.082451653954006e-03	1.363922e+00	4.277456e-01
1.082592241044619e-03	1.364213e+00	4.216578e-01
1.082796681936655e-03	1.364587e+00	4.150258e-01
1.083004301597125e-03	1.364598e+00	4.134978e-01
1.083231315833372e-03	1.363683e+00	4.193519e-01
1.083447836290048e-03	1.361396e+00	4.297845e-01
1.083580832931709e-03	1.359854e+00	4.375171e-01
1.083717314689002e-03	1.358606e+00	4.452013e-01
1.083845979864776e-03	1.357615e+00	4.506310e-01
1.083978176398538e-03	1.356662e+00	4.530155e-01
1.084170237385904e-03	1.356018e+00	4.528224e-01
1.084322371663154e-03	1.356091e+00	4.511651e-01
1.084479863363309e-03	1.356228e+00	4.483719e-01
1.084652907370185e-03	1.356601e+00	4.452319e-01
1.084801009927963e-03	1.357061e+00	4.431263e-01
1.084940473952621e-03	1.357530e+00	4.420664e-01
1.085079476650299e-03	1.357881e+00	4.416120e-01
1.085144363090567e-03	1.358024e+00	4.413728e-01
1.085210438343273e-03	1.358208e+00	4.409942e-01
1.085283659540352e-03	1.358410e+00	4.404265e-01
1.085377789568301e-03	1.358662e+00	4.395426e-01
1.085472678373385e-03	1.358906e+00	4.385609e-01
1.085609939969178e-03	1.359253e+00	4.372113e-01
1.085806839006347e-03	1.359734e+00	4.358715e-01
1.086015939059715e-03	1.360088e+00	4.358536e-01
1.086154414818912e-03	1.360304e+00	4.379184e-01
1.086320841696118e-03	1.360473e+00	4.430531e-01
1.086479299732452e-03	1.360419e+00	4.491915e-01
1.086631080783979e-03	1.360359e+00	4.551864e-01
1.086800153443377e-03	1.360416e+00	4.604911e-01
1.086977572542644e-03	1.360748e+00	4.637029e-01
1.087178629640218e-03	1.361863e+00	4.662191e-01
1.087322943697316e-03	1.363072e+00	4.686614e-01
1.087503736296295e-03	1.364737e+00	4.723776e-01
1.087728893260731e-03	1.366932e+00	4.764178e-01
1.087943500642688e-03	1.369102e+00	4.780593e-01
1.088183779414503e-03	1.372230e+00	4.765436e-01
1.088434511327071e-03	1.376472e+00	4.722434e-01
1.088588333366537e-03	1.379327e+00	4.688693e-01
1.088729258676573e-03	1.381800e+00	4.658832e-01
1.088873578298233e-03	1.384283e+00	4.639119e-01
1.089032298274830e-03	1.386787e+00	4.624198e-01
1.089161406864870e-03	1.388562e+00	4.600767e-01
1.089287724021729e-03	1.390160e+00	4.558714e-01
1.089417392082251e-03	1.391655e+00	4.501046e-01
1.089592402854436e-03	1.393528e+00	4.419758e-01
1.089789717676166e-03	1.396035e+00	4.356005e-01
1.090013062996165e-03	1.398333e+00	4.346827e-01
1.090172721318691e-03	1.399203e+00	4.423684e-01
1.090361590102056e-03	1.398786e+00	4.608015e-01
1.090492546929232e-03	1.397773e+00	4.766866e-01
1.090633578637365e-03	1.397257e+00	4.949393e-01
1.090754252972361e-03	1.397235e+00	5.086519e-01
1.090875932773848e-03	1.397823e+00	5.192096e-01
1.090951113444959e-03	1.398436e+00	5.232011e-01
1.091003055707922e-03	1.398888e+00	5.240853e-01
1.091061327483279e-03	1.399486e+00	5.235771e-01
1.091103424412658e-03	1.399977e+00	5.224078e-01
1.091152453230742e-03	1.400573e+00	5.202190e-01
1.091198459354070e-03	1.401092e+00	5.173917e-01
1.091299906627137e-03	1.402916e+00	5.101748e-01
1.091365024366095e-03	1.404076e+00	5.043395e-01
1.091405291584868e-03	1.404824e+00	5.004719e-01
1.091456875183632e-03	1.405813e+00	4.953430e-01
1.091520790202983e-03	1.407093e+00	4.889184e-01
1.091604190816332e-03	1.408841e+00	4.808198e-01
1.091716110608792e-03	1.411346e+00	4.713282e-01
1.091848690228572e-03	1.414414e+00	4.632886e-01
1.091984036030228e-03	1.417404e+00	4.600734e-01
1.092116618529546e-03	1.420074e+00	4.628619e-01
1.092250977717643e-03	1.422602e+00	4.712951e-01
1.092404253427350e-03	1.424773e+00	4.846250e-01
1.092526119307570e-03	1.426085e+00	4.963676e-01
1.092649282244953e-03	1.427546e+00	5.080507e-01
1.092792110261829e-03	1.429143e+00	5.191103e-01
1.092908787783028e-03	1.430537e+00	5.246530e-01
1.093034588314771e-03	1.432454e+00	5.266581e-01
1.093159392533183e-03	1.434651e+00	5.259386e-01
1.093330167662769e-03	1.438446e+00	5.235750e-01
1.093486246335186e-03	1.442489e+00	5.209849e-01
1.093699591755387e-03	1.448415e+00	5.175036e-01
1.093872612661377e-03	1.453530e+00	5.157646e-01
1.094019824734211e-03	1.457784e+00	5.155469e-01
1.094283119970326e-03	1.465095e+00	5.185143e-01
1.094469517610689e-03	1.470172e+00	5.224901e-01
1.094715620834553e-03	1.476914e+00	5.277876e-01
1.095029444160366e-03	1.485342e+00	5.301412e-01
1.095129540367091e-03	1.488032e+00	5.276964e-01
1.095236429895391e-03	1.490898e+00	5.221001e-01
1.095339859911818e-03	1.493715e+00	5.146912e-01
1.095439569603010e-03	1.496351e+00	5.063014e-01
1.095559611732659e-03	1.499286e+00	4.958193e-01
1.095735859727096e-03	1.503450e+00	4.828725e-01
1.095933523233564e-03	1.507864e+00	4.744797e-01
1.096175505599509e-03	1.511511e+00	4.687897e-01
1.096334998183234e-03	1.512697e+00	4.637301e-01
1.096533226097650e-03	1.514621e+00	4.566871e-01
1.096748455172916e-03	1.517015e+00	4.511008e-01
1.096955251718284e-03	1.515093e+00	4.457453e-01
1.097214333074089e-03	1.510430e+00	4.415136e-01
1.097346290763848e-03	1.508322e+00	4.403610e-01
1.097471103064003e-03	1.506263e+00	4.393033e-01
1.097633553730093e-03	1.503716e+00	4.383463e-01
1.097786492266471e-03	1.501210e+00	4.377748e-01
1.097905206708183e-03	1.498954e+00	4.377365e-01
1.098055411279645e-03	1.495904e+00	4.400828e-01
1.098147258849914e-03	1.494035e+00	4.452187e-01
1.098236147834425e-03	1.492181e+00	4.541994e-01
1.098321367912079e-03	1.490353e+00	4.654278e-01
1.098416687509848e-03	1.488337e+00	4.799757e-01
1.098552050428227e-03	1.485345e+00	5.012805e-01
1.098702027069513e-03	1.482586e+00	5.240686e-01
1.098766241991849e-03	1.481792e+00	5.328505e-01
1.098811041512138e-03	1.481295e+00	5.379384e-01
1.098852026445795e-03	1.480861e+00	5.416692e-01
1.098911012960384e-03	1.480380e+00	5.455995e-01
1.098973545437012e-03	1.480089e+00	5.478273e-01
1.099047300533977e-03	1.479884e+00	5.476007e-01
1.099130722805467e-03	1.479596e+00	5.437130e-01
1.099261480998790e-03	1.479980e+00	5.338158e-01
1.099322874407160e-03	1.480535e+00	5.279455e-01
1.099380174821761e-03	1.481110e+00	5.214906e-01
1.099425360310859e-03	1.481647e+00	5.161127e-01
1.099465030461246e-03	1.482111e+00	5.111868e-01
1.099512934505409e-03	1.482756e+00	5.052118e-01
1.099559952616681e-03	1.483393e+00	4.993370e-01
1.099589688568757e-03	1.483778e+00	4.956628e-01
1.099628064435183e-03	1.484298e+00	4.910648e-01
1.099670818313013e-03	1.484894e+00	4.861982e-01
1.099723465630261e-03	1.485641e+00	4.806991e-01
1.099786294121367e-03	1.486550e+00	4.751069e-01
1.099870643080378e-03	1.487815e+00	4.698124e-01
1.099983368029517e-03	1.489546e+00	4.672477e-01
1.100115236109003e-03	1.491304e+00	4.702541e-01
1.100239138368776e-03	1.492825e+00	4.784650e-01
1.100384347336218e-03	1.494078e+00	4.921321e-01
1.100509823604083e-03	1.494389e+00	5.050473e-01
1.100637916739466e-03	1.494632e+00	5.180796e-01
1.100770980321765e-03	1.494927e+00	5.296318e-01
1.100878228804431e-03	1.495594e+00	5.368019e-01
1.100938947184160e-03	1.496187e+00	5.394748e-01
1.101026976248530e-03	1.497093e+00	5.402427e-01
1.101114127540589e-03	1.498100e+00	5.377937e-01
1.101215295616401e-03	1.499486e+00	5.316602e-01
1.101284386696570e-03	1.500664e+00	5.261067e-01
1.101346803280226e-03	1.501651e+00	5.200211e-01
1.101387919190011e-03	1.502334e+00	5.157216e-01
1.101433943071394e-03	1.503136e+00	5.107415e-01
1.101479341109163e-03	1.503919e+00	5.056902e-01
1.101542218422924e-03	1.504986e+00	4.986562e-01
1.101617999611354e-03	1.506287e+00	4.905640e-01
1.101730036983758e-03	1.508223e+00	4.803544e-01
1.101881665900269e-03	1.510846e+00	4.711761e-01
1.102023253288867e-03	1.513054e+00	4.684744e-01
1.102179710686896e-03	1.515025e+00	4.710847e-01
1.102352221093595e-03	1.517063e+00	4.777977e-01
1.102535885236221e-03	1.517587e+00	4.853295e-01
1.102695010349165e-03	1.516644e+00	4.906379e-01
1.102827280549186e-03	1.515944e+00	4.941039e-01
1.102959595884129e-03	1.515568e+00	4.959179e-01
1.103079233924706e-03	1.515505e+00	4.953256e-01
1.103186197791954e-03	1.515538e+00	4.923600e-01
1.103292682675064e-03	1.515592e+00	4.873528e-01
1.103402503618799e-03	1.515709e+00	4.808862e-01
1.103512375150629e-03	1.515844e+00	4.738216e-01
1.103631791761360e-03	1.515967e+00	4.662993e-01
1.103742922621342e-03	1.516050e+00	4.604029e-01
1.103882330407819e-03	1.516004e+00	4.557005e-01
1.104031938062205e-03	1.515740e+00	4.554662e-01
1.104210699634383e-03	1.514926e+00	4.620688e-01
1.104405179264532e-03	1.512622e+00	4.740509e-01
1.104532710243540e-03	1.510800e+00	4.834892e-01
1.104664145058915e-03	1.509285e+00	4.934874e-01
1.104779715259952e-03	1.508142e+00	5.009262e-01
1.104895720199338e-03	1.507056e+00	5.054664e-01
1.105061964589692e-03	1.506130e+00	5.082151e-01
1.105219812230458e-03	1.505981e+00	5.095315e-01
1.105376325983543e-03	1.506140e+00	5.106122e-01
1.105545157922379e-03	1.506630e+00	5.117591e-01
1.105804698141272e-03	1.507942e+00	5.130911e-01
1.106099334979693e-03	1.510148e+00	5.137191e-01
1.106580478124450e-03	1.515126e+00	5.140315e-01
1.106889059004088e-03	1.519316e+00	5.147393e-01
1.107090544769448e-03	1.522027e+00	5.155164e-01
1.107404264781845e-03	1.526295e+00	5.190147e-01
1.107536217917410e-03	1.528107e+00	5.210274e-01
1.107709396433173e-03	1.530500e+00	5.234347e-01
1.108017202745537e-03	1.534804e+00	5.248560e-01
1.108112442302502e-03	1.536173e+00	5.217941e-01
1.108189995881454e-03	1.537301e+00	5.164996e-01
1.108262157180438e-03	1.538291e+00	5.093461e-01
1.108351421890642e-03	1.539469e+00	4.985404e-01
1.108448212646329e-03	1.540650e+00	4.854502e-01
1.108581693714541e-03	1.542092e+00	4.672139e-01
1.108749589906173e-03	1.544076e+00	4.488072e-01
1.108957626469137e-03	1.547898e+00	4.386838e-01
1.109141087357674e-03	1.548901e+00	4.390591e-01
1.109337460550367e-03	1.546485e+00	4.444973e-01
1.109547714313517e-03	1.540644e+00	4.507911e-01
1.109701871735586e-03	1.537162e+00	4.568031e-01
1.109811318071480e-03	1.535330e+00	4.609284e-01
1.109944354068794e-03	1.532723e+00	4.638923e-01
1.110077482975060e-03	1.530434e+00	4.663460e-01
1.110154231216162e-03	1.529120e+00	4.685076e-01
1.110242461065557e-03	1.527499e+00	4.722555e-01
1.110331992035935e-03	1.525889e+00	4.770759e-01
1.110449996459797e-03	1.523805e+00	4.842821e-01
1.110586792254793e-03	1.521399e+00	4.924343e-01
1.110801179823910e-03	1.517976e+00	5.023687e-01
1.111008328492771e-03	1.515471e+00	5.048861e-01
1.111249251367904e-03	1.513521e+00	4.958511e-01
1.111478997666178e-03	1.513293e+00	4.794963e-01
1.111612189332347e-03	1.513656e+00	4.687112e-01
1.111750945278886e-03	1.513711e+00	4.584056e-01
1.111870846915235e-03	1.513621e+00	4.522694e-01
1.111993354860633e-03	1.513457e+00	4.509966e-01
1.112141983124054e-03	1.513200e+00	4.580522e-01
1.112309666843648e-03	1.511725e+00	4.744568e-01
1.112449720896665e-03	1.509644e+00	4.925570e-01
1.112578889894979e-03	1.507867e+00	5.109428e-01
1.112688476548500e-03	1.506833e+00	5.262345e-01
1.112749733663185e-03	1.506489e+00	5.340623e-01
1.112784367866806e-03	1.506337e+00	5.379804e-01
1.112807978232805e-03	1.506238e+00	5.403568e-01
1.112833593674053e-03	1.506141e+00	5.426588e-01
1.112862515304053e-03	1.506043e+00	5.448305e-01
1.112920358564051e-03	1.505928e+00	5.479858e-01
1.112984817704817e-03	1.505900e+00	5.498635e-01
1.113056443622360e-03	1.506032e+00	5.506668e-01
1.113143215522966e-03	1.506522e+00	5.516527e-01
1.113291054296618e-03	1.508019e+00	5.543870e-01
1.113443764260024e-03	1.509683e+00	5.573822e-01
1.113566493344309e-03	1.511953e+00	5.602916e-01
1.113729780796655e-03	1.515767e+00	5.636598e-01
1.113899210782151e-03	1.520711e+00	5.654593e-01
1.114084289572134e-03	1.527118e+00	5.621241e-01
1.114214096545634e-03	1.532233e+00	5.531033e-01
1.114311422774774e-03	1.536453e+00	5.419056e-01
1.114356053330655e-03	1.538332e+00	5.355677e-01
1.114412860089514e-03	1.540521e+00	5.265706e-01
1.114473119506379e-03	1.542818e+00	5.166907e-01
1.114561240716350e-03	1.545973e+00	5.020086e-01
1.114667394630332e-03	1.549460e+00	4.852244e-01
1.114763161660552e-03	1.552299e+00	4.721202e-01
1.114883948714857e-03	1.555378e+00	4.608059e-01
1.115019382632851e-03	1.558213e+00	4.570222e-01
1.115131801534442e-03	1.560114e+00	4.585090e-01
1.115270606442964e-03	1.562210e+00	4.627802e-01
1.115541194353840e-03	1.566005e+00	4.744166e-01
1.115792534601402e-03	1.569106e+00	4.850098e-01
1.116019488608424e-03	1.562672e+00	4.837221e-01
1.116270589750304e-03	1.556777e+00	4.827270e-01
1.116387663313923e-03	1.556734e+00	4.854840e-01
1.116468290112609e-03	1.556225e+00	4.872195e-01
1.116560969041351e-03	1.555323e+00	4.889499e-01
1.116635171496331e-03	1.554612e+00	4.902949e-01
1.116711454314611e-03	1.553805e+00	4.914836e-01
1.116784521687132e-03	1.553023e+00	4.924161e-01
1.116892823442421e-03	1.551886e+00	4.933724e-01
1.117012458213877e-03	1.550738e+00	4.941768e-01
1.117154526873689e-03	1.549553e+00	4.956358e-01
1.117306421605270e-03	1.548447e+00	4.982731e-01
1.117462600601625e-03	1.547423e+00	5.017152e-01
1.117688542072126e-03	1.546108e+00	5.065093e-01
1.117896665750222e-03	1.545061e+00	5.090581e-01
1.118117023288778e-03	1.544257e+00	5.077478e-01
1.118353259645411e-03	1.544201e+00	5.019969e-01
1.118526116268204e-03	1.544731e+00	4.960665e-01
1.118648505003490e-03	1.545091e+00	4.916285e-01
1.118779252496460e-03	1.545367e+00	4.876292e-01
1.118903945651710e-03	1.545574e+00	4.853144e-01
1.119030603588416e-03	1.545788e+00	4.854313e-01
1.119192705431669e-03	1.545846e+00	4.890378e-01
1.119360019209173e-03	1.545254e+00	4.951615e-01
1.119483709256118e-03	1.544662e+00	5.007933e-01
1.119612203780866e-03	1.544174e+00	5.069838e-01
1.119733927150109e-03	1.543783e+00	5.121962e-01
1.119857626101758e-03	1.543464e+00	5.158848e-01
1.120008164187581e-03	1.543083e+00	5.165673e-01
1.120199109396573e-03	1.542839e+00	5.109746e-01
1.120407030265231e-03	1.543812e+00	4.998651e-01
1.120536339334881e-03	1.544772e+00	4.914412e-01
1.120670837881581e-03	1.545511e+00	4.826782e-01
1.120819662921631e-03	1.546262e+00	4.752434e-01
1.120954876527251e-03	1.546863e+00	4.722460e-01
1.121116301499640e-03	1.547138e+00	4.736332e-01
1.121282649796100e-03	1.546311e+00	4.783257e-01
1.121423512377717e-03	1.545089e+00	4.840495e-01
1.121552664323761e-03	1.543999e+00	4.901530e-01
1.121686447630704e-03	1.542934e+00	4.962738e-01
1.121804127884878e-03	1.542081e+00	5.006662e-01
1.121925245133117e-03	1.541303e+00	5.035662e-01
1.122050148184986e-03	1.540803e+00	5.060683e-01
1.122144580317083e-03	1.540625e+00	5.096989e-01
1.122256012370729e-03	1.540497e+00	5.169937e-01
1.122370144273007e-03	1.540266e+00	5.264671e-01
1.122441799095401e-03	1.540118e+00	5.331445e-01
1.122500136206725e-03	1.540075e+00	5.388860e-01
1.122530663383774e-03	1.540085e+00	5.419260e-01
1.122555880280216e-03	1.540128e+00	5.444427e-01
1.122579428803751e-03	1.540196e+00	5.467727e-01
1.122621123253801e-03	1.540385e+00	5.508013e-01
1.122688147042293e-03	1.540903e+00	5.567862e-01
1.122822194619278e-03	1.542180e+00	5.662110e-01
1.122956051526578e-03	1.543050e+00	5.709455e-01
1.123054531932619e-03	1.544054e+00	5.708331e-01
1.123152962953611e-03	1.545613e+00	5.676169e-01
1.123262468375151e-03	1.548340e+00	5.621390e-01
1.123336831737559e-03	1.550655e+00	5.575260e-01
1.123401442280963e-03	1.552602e+00	5.526955e-01
1.123466924756981e-03	1.554609e+00	5.474510e-01
1.123533499801788e-03	1.556710e+00	5.420411e-01
1.123600022326437e-03	1.558823e+00	5.367534e-01
1.123675736076786e-03	1.561183e+00	5.310547e-01
1.123774442201108e-03	1.564074e+00	5.244745e-01
1.123928672559388e-03	1.568342e+00	5.183781e-01
1.123988919382759e-03	1.569871e+00	5.179713e-01
1.124049166206130e-03	1.571334e+00	5.171735e-01
1.124109413029501e-03	1.572730e+00	5.159847e-01
1.124169659852872e-03	1.574059e+00	5.144050e-01
1.124229906676243e-03	1.575321e+00	5.124343e-01
1.124290153499615e-03	1.576516e+00	5.100726e-01
1.124350400322986e-03	1.577645e+00	5.073199e-01
1.124499405652269e-03	1.580010e+00	4.998099e-01
1.124712254797506e-03	1.582815e+00	4.904861e-01
1.124960283127893e-03	1.586078e+00	4.866091e-01
1.125208557954930e-03	1.590044e+00	4.939421e-01
1.125423305183316e-03	1.587748e+00	5.023103e-01
1.125574035744478e-03	1.585021e+00	5.095155e-01
1.125690638783962e-03	1.583738e+00	5.158001e-01
1.125809164681321e-03	1.582960e+00	5.214072e-01
1.125915459190688e-03	1.582561e+00	5.248295e-01
1.126020729283797e-03	1.582100e+00	5.257307e-01
1.126160001796803e-03	1.581744e+00	5.242290e-01
1.126293122896878e-03	1.581759e+00	5.210528e-01
1.126434921698181e-03	1.581923e+00	5.163504e-01
1.126563950248872e-03	1.582189e+00	5.116994e-01
1.126709323303823e-03	1.582541e+00	5.068677e-01
1.126840341634809e-03	1.582879e+00	5.036631e-01
1.126963705141311e-03	1.583118e+00	5.019002e-01
1.127090154055876e-03	1.583125e+00	4.999864e-01
1.127187915288349e-03	1.582971e+00	4.968394e-01
1.127299791592847e-03	1.582735e+00	4.910563e-01
1.127431783542919e-03	1.582419e+00	4.827074e-01
1.127596824809080e-03	1.582040e+00	4.721469e-01
1.127791402840679e-03	1.581389e+00	4.625921e-01
1.128002843042609e-03	1.580107e+00	4.587653e-01
1.128230824154001e-03	1.576825e+00	4.612190e-01
1.128455823714490e-03	1.572250e+00	4.675528e-01
1.128590271147673e-03	1.569494e+00	4.723724e-01
1.128735871598441e-03	1.566529e+00	4.772383e-01
1.128881119330133e-03	1.563552e+00	4.805195e-01
1.129044724430109e-03	1.560570e+00	4.833547e-01
1.129159169009304e-03	1.558769e+00	4.867680e-01
1.129272679392746e-03	1.556999e+00	4.923579e-01
1.129389000288458e-03	1.555249e+00	4.997813e-01
1.129547355492161e-03	1.552919e+00	5.105633e-01
1.129742047840612e-03	1.550422e+00	5.219076e-01
1.129952931475697e-03	1.548430e+00	5.273427e-01
1.130196332423542e-03	1.546882e+00	5.209681e-01
1.130436151193893e-03	1.547391e+00	5.053423e-01
1.130580925392006e-03	1.548622e+00	4.937991e-01
1.130706488824681e-03	1.549443e+00	4.840413e-01
1.130836848331076e-03	1.550210e+00	4.765999e-01
1.130973931241565e-03	1.550757e+00	4.726103e-01
1.131097620566633e-03	1.550883e+00	4.715156e-01
1.131236345692146e-03	1.550525e+00	4.706933e-01
1.131387800213763e-03	1.549499e+00	4.689818e-01
1.131551915517736e-03	1.548103e+00	4.669496e-01
1.131725905536265e-03	1.546467e+00	4.651998e-01
1.131911250097697e-03	1.544576e+00	4.647294e-01
1.132123871515293e-03	1.542231e+00	4.677950e-01
1.132287969871083e-03	1.540169e+00	4.742395e-01
1.132440143569575e-03	1.537968e+00	4.830502e-01
1.132577861735150e-03	1.535866e+00	4.916475e-01
1.132722552219724e-03	1.533731e+00	4.994898e-01
1.132910463607912e-03	1.531471e+00	5.059394e-01
1.133080384300445e-03	1.529759e+00	5.057971e-01
1.133322721936788e-03	1.528701e+00	4.984565e-01
1.133463767549440e-03	1.528687e+00	4.919534e-01
1.133585954138039e-03	1.528600e+00	4.853438e-01
1.133707374150278e-03	1.528559e+00	4.794144e-01
1.133845180903760e-03	1.528517e+00	4.745380e-01
1.133979403377623e-03	1.528352e+00	4.725523e-01
1.134103314251839e-03	1.528148e+00	4.741646e-01
1.134259166015178e-03	1.527512e+00	4.798888e-01
1.134395880228686e-03	1.526511e+00	4.868581e-01
1.134513757137887e-03	1.525645e+00	4.938674e-01
1.134632138550188e-03	1.524854e+00	5.008824e-01
1.134759218219475e-03	1.524162e+00	5.074605e-01
1.134873742038753e-03	1.523565e+00	5.111906e-01
1.135050400086148e-03	1.522924e+00	5.128334e-01
1.135251963769721e-03	1.523192e+00	5.119485e-01
1.135409794422864e-03	1.523868e+00	5.100349e-01
1.135598955832315e-03	1.524851e+00	5.071444e-01
1.135786935149176e-03	1.526104e+00	5.048033e-01
